visit_id,path_sequence
14.7.119.239#0,"[List](8.00s) ➔ [List](1.00s) ➔ [List](31.00s) ➔ [List](3.00s) ➔ [List](5.00s) ➔ [List](5.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](20.00s) ➔ [Detail](4.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](26.00s) ➔ [List](12.00s) ➔ [List](10.00s) ➔ [Detail](0.00s) ➔ [List](0.00s) ➔ [List](6.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [Detail](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](43.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [Detail](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](8.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [Search](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](12.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](11.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](9.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [Detail](5.00s) ➔ [List](5.00s) ➔ [Detail]"
93.123.109.167#1,"[List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](15.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](13.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List]"
84.157.89.139#0,"[List](0.00s) ➔ [List](7.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](0.00s) ➔ [List](8.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List]"
59.20.102.91#4,"[List](1.00s) ➔ [List](4.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](20.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](13.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](10.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](10.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](8.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](25.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [List]"
183.97.189.1#0,"[List](2.00s) ➔ [List](3.00s) ➔ [Detail](13.00s) ➔ [Detail](28.00s) ➔ [List](4.00s) ➔ [Detail](474.00s) ➔ [Detail](0.00s) ➔ [List](6.00s) ➔ [List](3.00s) ➔ [List](4.00s) ➔ [Detail](7.00s) ➔ [List](4.00s) ➔ [List](6.00s) ➔ [List](3.00s) ➔ [Detail](7.00s) ➔ [List](5.00s) ➔ [Detail](6.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](7.00s) ➔ [List](8.00s) ➔ [List](5.00s) ➔ [Detail](5.00s) ➔ [List](18.00s) ➔ [List](3.00s) ➔ [Detail](31.00s) ➔ [List](3.00s) ➔ [Detail](14.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](6.00s) ➔ [List](3.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [Detail](15.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [Detail](41.00s) ➔ [List](4.00s) ➔ [Detail](20.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](4.00s) ➔ [Detail](11.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [Detail](6.00s) ➔ [List](7.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](6.00s) ➔ [Detail](22.00s) ➔ [List](3.00s) ➔ [List](4.00s) ➔ [List](3.00s) ➔ [List](8.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](97.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](6.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](41.00s) ➔ [List](5.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](88.00s) ➔ [List](13.00s) ➔ [List](1.00s) ➔ [List]"
119.201.1.99#0,"[List](1.00s) ➔ [List](6.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](266.00s) ➔ [List](4.00s) ➔ [List](24.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](887.00s) ➔ [List](1.00s) ➔ [List](21.00s) ➔ [Detail](10.00s) ➔ [Detail](112.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [Detail](8.00s) ➔ [Detail](5.00s) ➔ [Detail](25.00s) ➔ [Detail](26.00s) ➔ [Detail](149.00s) ➔ [List](10.00s) ➔ [List](387.00s) ➔ [List](1.00s) ➔ [List](239.00s) ➔ [List](2.00s) ➔ [Detail]"
182.226.31.14#6,"[List](31.00s) ➔ [List](363.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](130.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](7.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](85.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](10.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](20.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](16.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](31.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](21.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [List](0.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](16.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](134.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](21.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](143.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](103.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](29.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](10.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](6.00s) ➔ [List](4.00s) ➔ [List]"
141.11.62.236#0,"[List](1.00s) ➔ [List](5.00s) ➔ [List](12.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [List](2.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](9.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [List](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](18.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [List](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](1.00s) ➔ [Detail](1.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail]"
88.151.34.253#0,"[List](36.00s) ➔ [Detail](0.00s) ➔ [Detail](1.00s) ➔ [Detail](1.00s) ➔ [Detail](1.00s) ➔ [Detail](6.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](1.00s) ➔ [Detail](0.00s) ➔ [Detail](2.00s) ➔ [Detail](3.00s) ➔ [Detail](0.00s) ➔ [Detail](1.00s) ➔ [List](2.00s) ➔ [Detail](4.00s) ➔ [Detail](0.00s) ➔ [Detail](1.00s) ➔ [Detail](1.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](5.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](4.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](3.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](4.00s) ➔ [Detail](0.00s) ➔ [Detail](1.00s) ➔ [Detail](0.00s) ➔ [Detail](2.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail]"
88.151.34.254#0,"[List](26.00s) ➔ [Detail](0.00s) ➔ [Detail](1.00s) ➔ [Detail](13.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](5.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](5.00s) ➔ [Detail](0.00s) ➔ [Detail](2.00s) ➔ [Detail](1.00s) ➔ [Detail](0.00s) ➔ [Detail](4.00s) ➔ [Detail](3.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](1.00s) ➔ [Detail](2.00s) ➔ [Detail](3.00s) ➔ [Detail](2.00s) ➔ [Detail](0.00s) ➔ [Detail](5.00s) ➔ [Detail](1.00s) ➔ [Detail](0.00s) ➔ [Detail](0.00s) ➔ [Detail](1.00s) ➔ [Detail](1.00s) ➔ [Detail](0.00s) ➔ [Detail](1.00s) ➔ [Detail]"
141.26.16.64#3,"[List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](9.00s) ➔ [List](1.00s) ➔ [List](29.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](275.00s) ➔ [List](2.00s) ➔ [List](28.00s) ➔ [List](0.00s) ➔ [List](130.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [List](0.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](24.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](0.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](8.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](0.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](13.00s) ➔ [List](22.00s) ➔ [List](20.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [List](0.00s) ➔ [List](13.00s) ➔ [List](0.00s) ➔ [List](250.00s) ➔ [List](1.00s) ➔ [List](75.00s) ➔ [List](1.00s) ➔ [List](400.00s) ➔ [List](1.00s) ➔ [List](9.00s) ➔ [List](0.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](22.00s) ➔ [List]"
210.183.213.190#0,"[List](6.00s) ➔ [List](9.00s) ➔ [Detail](27.00s) ➔ [Detail](8.00s) ➔ [List](3.00s) ➔ [List](13.00s) ➔ [List](9.00s) ➔ [List](4.00s) ➔ [List](5.00s) ➔ [List](5.00s) ➔ [List](4.00s) ➔ [Detail](24.00s) ➔ [List](5.00s) ➔ [List](11.00s) ➔ [List](7.00s) ➔ [List](256.00s) ➔ [List](9.00s) ➔ [Detail](20.00s) ➔ [List](3.00s) ➔ [List](7.00s) ➔ [Detail](12.00s) ➔ [Detail](24.00s) ➔ [List](8.00s) ➔ [List](4.00s) ➔ [List](242.00s) ➔ [List](4.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](0.00s) ➔ [Detail](11.00s) ➔ [List](6.00s) ➔ [List](8.00s) ➔ [List](2.00s) ➔ [List](19.00s) ➔ [Detail](7.00s) ➔ [List](7.00s) ➔ [List](3.00s) ➔ [Detail](3.00s) ➔ [List](4.00s) ➔ [Detail](3.00s) ➔ [List](73.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [Detail](3.00s) ➔ [List](14.00s) ➔ [List](1.00s) ➔ [Detail](4.00s) ➔ [List](10.00s) ➔ [Detail](4.00s) ➔ [Detail](7.00s) ➔ [List](10.00s) ➔ [List](1.00s) ➔ [Detail](7.00s) ➔ [List](5.00s) ➔ [List](3.00s) ➔ [Detail](3.00s) ➔ [List](7.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List]"
59.29.198.175#0,"[List](2.00s) ➔ [List](8.00s) ➔ [Detail](34.00s) ➔ [List](2.00s) ➔ [Detail](3.00s) ➔ [Detail](29.00s) ➔ [List](12.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [Detail](3.00s) ➔ [List](6.00s) ➔ [List](3.00s) ➔ [Detail](3.00s) ➔ [Detail](9.00s) ➔ [List](24.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](10.00s) ➔ [List](2.00s) ➔ [List](7.00s) ➔ [List](4.00s) ➔ [List](6.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](3.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](5.00s) ➔ [List](2.00s) ➔ [List](4.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [Detail](2.00s) ➔ [List](9.00s) ➔ [List](6.00s) ➔ [List](2.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](7.00s) ➔ [List](2.00s) ➔ [List](6.00s) ➔ [List]"
118.36.23.243#4,"[List](1.00s) ➔ [List](2.00s) ➔ [List](7.00s) ➔ [Detail](51.00s) ➔ [List](1.00s) ➔ [List](10.00s) ➔ [List](1.00s) ➔ [Detail](191.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](14.00s) ➔ [List](1.00s) ➔ [List](465.00s) ➔ [List](1.00s) ➔ [List](1672.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [List](520.00s) ➔ [List](1.00s) ➔ [List](143.00s) ➔ [List](1.00s) ➔ [List](212.00s) ➔ [List](3.00s) ➔ [Detail](917.00s) ➔ [List](1.00s) ➔ [List](366.00s) ➔ [List](1.00s) ➔ [List](860.00s) ➔ [List](1.00s) ➔ [List]"
39.115.112.39#0,"[List](1.00s) ➔ [List](7.00s) ➔ [List](2.00s) ➔ [Detail](5.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [List](5.00s) ➔ [Detail](23.00s) ➔ [List](5.00s) ➔ [List](3.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](3.00s) ➔ [Detail](13.00s) ➔ [List](3.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [Detail](14.00s) ➔ [List](3.00s) ➔ [List](7.00s) ➔ [List](5.00s) ➔ [List](1.00s) ➔ [List](4.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [Detail](9.00s) ➔ [List](1.00s) ➔ [List](5.00s) ➔ [Detail](4.00s) ➔ [List](2.00s) ➔ [List](55.00s) ➔ [List](2.00s) ➔ [List](2.00s) ➔ [List](1.00s) ➔ [List](1.00s) ➔ [List]"
